ID,FirstName,LastName,Email,JobTitle,Company,Tags,Themes,HasBio,HasSessions,IsOfficial,IsPartner,IsTopSpeaker,CommunicationManager,ImageSmallURL,ImageThumbnailURL,ImageLargeURL,ImageMainURL
a07deb19-693d-f011-a5f1-6045bda07d25,Benoit,Georges,,Journalist and AI project manager,LES ECHOS,,,false,true,true,true,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/df8963a0-1d8d-46c8-8450-4294300c0c6f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ad72e752-bc3b-454d-96a1-692280be39b0,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ba5a4525-df52-40fb-b732-a8f81ff53d8d,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ba5a4525-df52-40fb-b732-a8f81ff53d8d
56d9cfc1-420a-f011-aaa7-6045bd9d3cdc,Marina,Gerner,,Journalist,Author of The Vagina Business,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/aeec18f8-4e11-483e-b37a-dbb1f53f2635,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/7f6b7dca-4df4-4adf-a9af-70067e5f7e3f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/34034b94-75d0-498a-8d9d-c419d11cc06a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/fa3a8105-500b-4e52-b547-36561d28011e
c95be64e-6d31-f011-8b3d-6045bd903b46,Lara,GERVAISE,,CEO & Co-Founder,VIRTUOSIS AI,"Artificial Intelligence, Cybersecurity, GovTech & Public Sector, Healthcare & Wellness, HR & Future of Work",,true,true,true,true,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/16e2ca59-81ea-416a-ae2f-81a1948a0a36,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a77dca43-77e4-4964-bb87-4d1d0ce0cc2e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a31da310-d7b0-4d28-a60e-f7b9bee0f122,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d59ff673-cae4-4869-9beb-4073af38db86
2e981c78-0f42-f011-a5f1-6045bda07d25,"Kévin ""Shaunz""",Ghanbarzadeh,,"Professional Streamer, Co-Founder & CEO",Aegis,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e22fc41b-e56d-47ea-ab68-074720ecfba2,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c28f8763-5066-4abe-b45d-cb246f3eeb2c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a2531897-7c8a-408c-a774-15e5be636e6c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/36b50db4-f071-4180-9e87-2f12002ce49a
bdf6f5fd-772a-f011-8b3d-6045bd903b46,Houda,Ghozzi,,CEO,Open Startup,"Deep Tech & Quantum Computing, Healthcare & Wellness, Growth & Investment",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c8befaac-f24b-4843-8f82-a5d21121341f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/10aac042-f99d-472a-85bb-3f1ee9c9dfab,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6b34e14c-ac80-40a7-9fe0-0692543c34f2,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6b34e14c-ac80-40a7-9fe0-0692543c34f2
1c46b2ba-f10b-f011-aaa7-6045bd9d3cdc,Valerian,Giesz,,Co-founder & COO,Quandela,"Connectivity, Cloud & Infrastructure, Artificial Intelligence, Growth & Investment",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a8c1ddec-9476-4b93-9590-54fc3e56461e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d89776e4-685c-40bf-a38d-9d90ad869db5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bdc43758-1dd4-4304-9cd7-a2d436971c8f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6eacc5c6-6f3d-4e2f-ae49-264076298e56
7a1d0fc1-853c-f011-a5f1-6045bda07d25,Henri,Giscard d'Estaing,,President,ClubMed,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9d57f000-1fb7-4791-a586-44bbf423ac9d,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a1295b28-3b82-47f7-8980-ae3347d8b62c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e70c705f-1a8f-459b-8ad5-20bb2e69657c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/65686c49-0f7c-4256-ad44-4097870faf26
c51cbc29-df0e-f011-aaa7-6045bd9d3cdc,Samantha,Gloede,,Global Trusted Enterprise and AI Transformation Leader,KPMG,"Artificial Intelligence, Consulting & B2B services, Growth & Investment",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2bf649da-e1eb-49ed-bbc0-e342e202c00e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5d03b3c7-658e-46e5-9150-053522b1af6e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d8a6dfbb-5853-441f-925f-bfb9fe9f56e9,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e6b5b1ad-aa1f-4446-b46e-cc9647dbf5d7
0da503ac-453d-f011-a5f1-6045bda07d25,Sam,Glynne,,Head of Entertainment & Culture Marketing,United Talent Agency (UTA),,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/1335a1e4-e3ea-4930-b464-630f7728f426,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ee88a302-cb43-4a49-bfeb-6fa83b6ae532,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/74a21130-38b3-4853-a732-b923043c52aa,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/14bdf467-0086-4b7a-980e-13559cbc05df
8d955607-8a14-f011-aaa7-6045bd9d3cdc,Jan,Goetz,,Co-Founder & CEO,IQM Quantum Computers,"Deep Tech & Quantum Computing, Growth & Investment, GovTech & Public Sector",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4a488857-9835-4cd7-99eb-048dc8835a13,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4c88c2aa-4cad-4ac8-8a3d-f9bd4ba2dd40,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f6661f5d-82b7-4fdc-947a-23846500bace,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f6661f5d-82b7-4fdc-947a-23846500bace
a0cbf787-5736-f011-a5f1-6045bda07d25,Guy Philippe,Goldstein,,Strategic Advisor,Expon Capital,"Artificial Intelligence, Cybersecurity, EdTech",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/8efacfa7-66c4-4d5b-b12b-a6a07bc1e806,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9b190775-bf1f-403e-8579-d5a77526c570,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4bed005e-baa1-441f-ad8f-08edb10a70df,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/053a75dc-b4a2-433f-9152-c195ab56135c
dd2b0b04-fa0f-f011-aaa7-6045bd9d3cdc,Ariane,Gorin,,CEO,Expedia,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a078308a-ccc3-4da8-87ad-7a9f74cc58ec,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ac58fc33-d7dd-41ec-b6e2-1f8cbd0bced0,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0719c849-1c3e-4e57-8c41-78cfa0803ebe,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/15a8baeb-402e-4390-bd49-a0bf1b1d3524
acceb9e5-be2c-f011-8b3d-6045bd903b46,Eric,Gossart,,Partner,Serena,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/37cc7a7f-ce9d-46ae-b9c5-41f2ec2a7bab,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/be1017f2-d508-4b42-bfb7-1aa959acc3dd,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/157c73fc-1651-45d1-9444-86bca732cdfb,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/157c73fc-1651-45d1-9444-86bca732cdfb
31e062ed-4f11-f011-aaa7-6045bd9d3cdc,Nathalie,Gosset,,VP Identity and Biometric Solutions,Thales,"Artificial Intelligence, Cybersecurity, Diversity & Inclusion",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b7184f35-68ed-412e-bf26-803c55bc56ee,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f2d0f680-d3b2-44d2-8b03-4098f83a1cc7,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/33ac81b2-624a-45f7-9262-67bcb6bbe742,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9aa31b90-d9b1-428a-b98b-23ecec645a21
a3507015-083a-f011-a5f1-6045bda07d25,Claire,Gourlier,,Senior Partner,Kéa,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0b4b44ba-2ec4-41a8-86ac-4a841c509a98,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c4c1d533-f4d5-46cd-95b2-ab67b9ba4dce,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4e4387a8-ebfc-474c-b4e3-551d78e7ba2c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b92fff08-8c45-4a91-9a34-aca2c28b8340
91d3a261-1236-f011-a5f1-6045bda07d25,Patrick,Grady,,Chairman and CEO,TetraScience,"Artificial Intelligence, Connectivity, Cloud & Infrastructure, Healthcare & Wellness",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/761b26cd-bd1c-4f9c-9e7a-a470c9db54ef,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/7a0d7fed-144d-442a-b21e-8d3f7580f6e1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5754c7b0-7168-445e-9a5e-326ba6eac6c5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/76ce9a11-26d2-4d0d-b473-d42e9868de37
57ac7832-5e1f-f011-8b3d-6045bdf3ac94,Giovanna,Graziosi Casimiro,,Digital Innovation Professor & Researcher at IFM Paris,Institut Français de la Mode,"Entertainment, Media & Creators Economy, Luxury, Fashion & Cosmetics, Retail & E-commerce",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4f8897cf-3d6c-4f84-bf98-b85b11d779b6,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e6094132-deba-49a5-a9ef-d4e374ae197c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5e45d8a8-7269-4e8f-968d-30184b34350f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f5f3a427-98f4-491f-8721-8fb8f5112288
bd5217b7-c708-f011-aaa7-6045bd9d3cdc,Emmanuel,Grenier,,"Group E-commerce, Data and Digital Transformation Director",Carrefour,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9c708666-7a97-4c4a-8d2b-eea6e5acb67f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/fa9e1919-b338-449d-ab2c-4482d2ceaff2,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/539f8200-23ef-45b2-8eb9-036bbf85dd3f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d17d8495-e4c3-4e86-acb5-07484c079d20
0883e397-9f31-f011-8b3d-6045bd903b46,Philippe,Guenault,,VP Sales South Europe IBM webMethods,IBM,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b2f51f37-a416-4658-b65b-a16793edec03,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a02f00fa-b452-404f-a02e-a94a5a97f992,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6798dac8-7db9-409d-87c7-2d39d2305164,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d41cdfe5-99f5-4b2f-9294-e27d7592ec4e
cbef2efb-2836-f011-a5f1-6045bda07d25,Jean,Guo,,Co-Founder  President,Konexio,Diversity & Inclusion,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c733a16a-eb0d-4b8a-b047-22c11551b975,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b13858bc-7145-4582-aaa3-82d28ff54f01,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6646b4fb-6ccd-4971-8314-9e2a238066ce,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6646b4fb-6ccd-4971-8314-9e2a238066ce
0b6c54dd-5836-f011-a5f1-6045bda07d25,Lena,Hackelöer,,Founder & CEO,Brite Payments,"Growth & Investment, Retail & E-commerce, Fintech, Banking & Crypto",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4c346019-7eed-4b0e-b9d8-8f38eb5de50a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f3334de7-9b7c-4a02-847d-3420abc31b58,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/7196cb38-9e3e-4e3d-9b6c-208c0439ea72,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/8a930768-5545-41ae-b6eb-79f85541bba3
77f69622-6144-f011-8f7d-6045bdf3af56,Dr. Ali,Haddad,,Founder and CEO,XARLabs,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b6e85c68-456e-46cf-82fa-b9bfa320e22f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/cd6fc6e3-ee68-43c9-b4ce-1fae961e2dbe,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/307569dd-693c-4fc6-949c-6b8ae4841043,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c7fafe30-fab9-4f6c-addf-54d49d63f98c
a227c0ad-e037-f011-a5f1-6045bda07d25,Stephan,Hadinger,,"Director, Head of Technology",Amazon Web Services,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f57f7373-57d6-41c2-9cef-0ded75d8cb44,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e1dfedb1-4ba7-4b21-b452-f083f8ccca55,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b9cabc7a-e434-4247-9841-6b9a9b7ca6d0,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6c5737d6-c07e-4d1e-b1a7-75b425826d0f
c68e18bd-da0f-f011-aaa7-6045bd9d3cdc,Karl,Hamilton,,Head of Digital Department,European Environment Agency,"Artificial Intelligence, Climate Tech, GovTech & Public Sector",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/826b3c82-03bf-4e17-a82a-f75455da9271,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f66f94b0-6e80-4cbd-9eda-a15b4021f1b5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/15172db9-bc02-4363-af0e-b9331099a72b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ee49d535-65ed-4a84-b0ca-d15a226f13dc
4af1b6f3-6d10-f011-aaa7-6045bd9d3cdc,Chadi,Hantouche,,Partner,Wavestone,"Artificial Intelligence, Cybersecurity",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b8cc8a9d-dd2e-46a2-a8f3-6fb6fa7c34c0,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/17e2f567-6017-4700-9fc6-4046b2049b2b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/81013822-d3b1-4329-8d2d-e9d0ebdf6649,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/94f1354a-b7ef-406f-a6f3-7bb25c73b6cc
bcda9e3f-213b-f011-a5f1-6045bda07d25,Jean-Noël,Hany,,Agile delivery manager,Publicis Sapient,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/829ec415-6714-4b33-9b53-c55ddb9a3fe4,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/afacf75f-f448-4218-9984-3bb3659afe1a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/afacf75f-f448-4218-9984-3bb3659afe1a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/afacf75f-f448-4218-9984-3bb3659afe1a
eb03ec92-4e11-f011-aaa7-6045bd9d3cdc,Alex,Hardiman,,Chief Product Officer,The New York Times,Artificial Intelligence,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/eff3eb10-e00b-4f42-8ab8-7b0b8f7cac34,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/159bd949-83a6-4020-b73b-ed1400a70e2a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/663ea093-0125-4861-9594-6cb1319e1b21,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/458e5fde-f44e-4312-aa73-00899e99f48e
5be6c328-2e3d-f011-a5f1-6045bda07d25,Ruth,Harper,,Chief Marketing & Sustainability Officer,ManpowerGroup,"Artificial Intelligence, HR & Future of Work, Marketing & Advertising",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bb7bdeb7-62ca-4a61-90d1-2220da2aa71b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4b169330-c293-4cd5-ba58-e4360ee8cdb9,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/71ec2ad2-4126-4f06-8796-264bc1618e64,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b1099fee-032b-46f9-b302-b835814a5bf6
14dc7348-7c1f-f011-8b3d-6045bdf3ac94,Théophane,Hartmann,,EU Tech Reporter,Euractiv,"GovTech & Public Sector, Space, Aeronautics & Defense, Connectivity, Cloud & Infrastructure",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9e91900b-3771-44a0-b6aa-b7e884e96618,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f7a2640d-0bcc-4c5f-9d5a-c073d5a7fbcf,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/34b03246-17ec-4cf5-8c9a-a2b44c8ce2be,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/df341b94-39a6-4751-a5a0-da7654c52dbe
050cef9f-4d27-f011-8b3d-6045bdf3ac94,Simon,Hay,,Chair,Synerise,"Artificial Intelligence, Retail & E-commerce",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2a3c23db-21b5-41df-9ae1-b5d62ef2b2dd,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/8518dc04-5f5e-448e-a572-c22e1981190d,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/dfdc9ca2-3a6c-47d6-ad58-f22ba2d3665f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/553d47e7-ea4b-4bf9-8cf2-9b2ff7263aa5
00589cbf-622b-f011-8b3d-6045bd903b46,Michel,Hazanavicius,,,Filmmaker,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/06da9637-dac8-4ef9-b083-83211e11ca80,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bc2d85c0-fc12-412b-af0c-7f22c067f4c2,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/026a48b2-de96-4213-a81f-a06d39da5de5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b8d18547-3153-40af-a502-e9019f6a3bc5
7757db5d-7e1f-f011-8b3d-6045bdf3ac94,Melissa,Heikkilä,,AI Correspondent,Financial Times,Artificial Intelligence,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5855b633-ea1a-4318-8631-a4f75f449249,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/635b4aca-4254-431d-b7c7-d283aa76283d,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c03b3554-531a-4ce6-8964-55ad54b7f839,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6b615d14-59c5-4496-854c-517d34cb57d6
196b1cde-052f-f011-8b3d-6045bd903b46,Anna,Heim,,Freelance Reporter,TechCrunch,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ce19fcc3-ed71-4043-99cf-bd013a0301da,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b458c504-79a8-41d5-86c3-464597ac7091,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b458c504-79a8-41d5-86c3-464597ac7091,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b458c504-79a8-41d5-86c3-464597ac7091
473124db-c72c-f011-8b3d-6045bd903b46,Damien,Henault,,Managing Director,Forgepoint Capital,"Artificial Intelligence, Cybersecurity, Deep Tech & Quantum Computing",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e24cd3c7-ef75-4fbe-9e31-e9ba23a3879d,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/85449d68-5805-4322-bb59-d6c4c88627b7,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b434b4ec-bc4f-4424-9f1e-694b0d2f1093,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/fdcb3f66-fc3f-483e-85a1-5234ca151f62
